"","date_end","AK","AL","AR","AZ","CA","CO","CT","DE","FL","GA","HI","IA","ID","IL","IN","KS","KY","LA","MA","MD","ME","MI","MN","MO","MS","MT","NC","ND","NE","NH","NJ","NM","NV","NY","OH","OK","OR","PA","RI","SC","SD","TN","TX","US","UT","VA","VT","WA","WI","WV","WY"
"11",2020-07-19,0.410716333863651,0.663605869502152,0.901716180691917,1.53913968730333,0.918648177293281,1.34994664245229,0.545010476480324,0.697763658081084,0.79929821521745,0.880971289792749,0.777665255913736,0.524664222801681,1.7604412400167,0.797302141868331,0.955096383258143,0.826177996776954,0.959478700254543,0.619780666303665,0.681211133654064,0.917499158577672,1.27176699390755,0.7539301879706,1.00209671090489,0.984635971832902,0.506900154353291,0.807266748587229,0.669164733856748,1.25926514519616,0.975072135231576,0.590745324911919,0.48680501296897,1.16518162302115,1.4685419844661,0.890490691175952,0.695776390159084,0.890632681961618,1.83037057057278,0.750137882420431,1.53261777204357,0.934404449586103,0.63722072464984,0.868187866318951,0.735376597942719,0.82745331509512,0.935896612995135,0.865879302623395,0.804761364434574,0.703433944682185,0.696756920788854,0.999546980657485,0.783125467822972
"12",2020-07-26,0.421306385436489,0.706285359470956,0.869743822133605,1.52253861660372,0.865260100912495,1.41928926652948,0.533273346506813,0.617969312482964,0.645478062023367,0.93438838619444,0.881010318265658,0.570985366351371,1.9361685646785,0.838934164916707,0.929402515463055,0.883382987167402,1.02345720176395,0.680171959136601,0.518680972477333,0.883401115745433,1.67053561552599,0.664301978275501,1.04197794903045,0.996589773923372,0.415967296073541,0.529119694241999,0.624352435558053,1.24407706368915,0.988460204696821,0.558376968963337,0.465058427023209,1.2378307448433,1.52603775475314,0.903767560390285,0.683486687368388,0.877761675158146,1.82879287841217,0.60133399183943,1.47640413673896,0.857270834428725,0.409621243179163,0.858849737115096,0.642639266450045,0.798644437090808,0.935999178367549,0.965666158148113,0.797421767697779,0.773028564084321,0.735061475892044,0.85605085474738,0.8774051476199
"13",2020-08-02,0.429794671665441,0.673231335369967,0.834022996688886,1.36505274887309,0.799059614179959,1.29651936876718,0.548529102569255,0.587349260175832,0.667495282833596,0.871824709733762,0.809237679095767,0.585075782784142,1.68900562983612,0.841137180813257,0.861365775421645,0.859931847498197,0.992362144493148,0.745036451125294,0.555686312983358,0.831030246259314,1.67714190597663,0.659980097407716,0.96850806969883,0.933029654514099,0.412570051537521,0.514815896855372,0.634497771119759,1.12703099688361,0.915737911637911,0.583332183556951,0.48869370271319,1.18308369952559,1.39418762616763,0.855544162757638,0.697169311492893,0.820129478453829,1.64139173242096,0.633964896543631,1.29538291345863,0.767053678677189,0.40447564520808,0.893858337462254,0.63404807356544,0.772884858489479,0.878089250563488,0.942790666008553,0.728479968182904,0.794580338889466,0.712880737086503,0.818597903920772,0.834507986471669
"14",2020-08-09,0.438282957894392,0.640177311268979,0.798302171244166,1.20756688114246,0.732859127447423,1.17374947100489,0.563784858631696,0.5567292078687,0.689512503643825,0.809261033273084,0.737465039925876,0.599166199216912,1.44184269499373,0.843340196709808,0.793329035380235,0.836480707828992,0.961267087222346,0.809900943113987,0.592691653489384,0.778659376773194,1.68374819642727,0.655658216539931,0.895038190367211,0.869469535104825,0.409172807001502,0.500512099468744,0.644643106681466,1.00998493007808,0.843015618579001,0.608287398150565,0.512328978403171,1.12833665420788,1.26233749758211,0.807320765124992,0.710851935617399,0.762497281749513,1.45399058642974,0.666595801247833,1.1143616901783,0.676836522925653,0.399330047236998,0.928866937809413,0.625456880680834,0.74712527988815,0.820179322759427,0.919915173868994,0.659538168668029,0.81613211369461,0.690699998280961,0.781144953094164,0.791610825323438
"15",2020-08-16,0.446771244123344,0.60712328716799,0.762581345799446,1.05008101341183,0.666658640714887,1.05097957324259,0.579040614694138,0.526109155561568,0.711529724454054,0.746697356812406,0.665692400755986,0.613256615649683,1.19467976015135,0.845543212606358,0.725292295338826,0.813029568159787,0.930172029951543,0.87476543510268,0.629696993995409,0.726288507287075,1.69035448687792,0.651336335672145,0.821568311035592,0.805909415695552,0.405775562465482,0.486208302082116,0.654788442243172,0.892938863272547,0.77029332552009,0.633242612744179,0.535964254093152,1.07358960889016,1.1304873689966,0.759097367492345,0.724534559741904,0.704865085045197,1.26658944043853,0.699226705952034,0.933340466897966,0.586619367174117,0.394184449265916,0.963875538156571,0.616865687796229,0.721365701286821,0.762269394955366,0.897039681729435,0.590596369153154,0.837683888499755,0.66851925947542,0.743692002267557,0.748713664175207
"16",2020-08-23,0.455259530352295,0.574069263067001,0.726860520354727,0.892595145681201,0.600458153982351,0.928209675480298,0.59429637075658,0.495489103254435,0.733546945264284,0.684133680351727,0.593919761586095,0.627347032082454,0.947516825308961,0.847746228502908,0.657255555297416,0.789578428490582,0.899076972680741,0.939629927091373,0.666702334501434,0.673917637800955,1.69696077732856,0.64701445480436,0.748098431703973,0.742349296286279,0.402378317929462,0.471904504695488,0.664933777804878,0.775892796467014,0.69757103246118,0.658197827337793,0.559599529783133,1.01884256357245,0.998637240411086,0.710873969859698,0.738217183866409,0.647232888340881,1.07918829444732,0.731857610656236,0.752319243617633,0.496402211422581,0.389038851294834,0.998884138503729,0.608274494911624,0.695606122685492,0.704359467151305,0.874164189589876,0.521654569638279,0.859235663304899,0.646338520669879,0.706239051440949,0.705816503026976
"17",2020-08-30,0.463747816581246,0.541015238966012,0.691139694910007,0.735109277950571,0.534257667249814,0.805439777718003,0.609552126819022,0.464869050947303,0.755564166074513,0.621570003891049,0.522147122416204,0.641437448515225,0.700353890466575,0.849949244399458,0.589218815256006,0.766127288821377,0.867981915409939,1.00449441908007,0.70370767500746,0.621546768314835,1.70356706777921,0.642692573936575,0.674628552372354,0.678789176877006,0.398981073393443,0.45760070730886,0.675079113366585,0.658846729661481,0.62484873940227,0.683153041931407,0.583234805473113,0.964095518254737,0.866787111825571,0.662650572227052,0.751899807990914,0.589600691636564,0.891787148456101,0.764488515360437,0.5712980203373,0.406185055671045,0.383893253323752,1.03389273885089,0.599683302027018,0.669846544084163,0.646449539347244,0.851288697450316,0.452712770123404,0.880787438110043,0.624157781864337,0.668786100614341,0.662919341878745
"18",2020-09-06,0.53015295622949,0.675647629277116,0.870633872620615,0.651288430115127,0.559391960452997,0.794050810979971,0.927964873027687,0.380574563778974,0.633846491545815,0.649355221496901,0.628385543080808,0.671461264644963,0.745915338363466,0.849876326091007,0.649808409852127,0.672496546459918,0.815136495415116,0.997703002887225,0.667905777927297,0.631824785408435,1.32765944904931,0.663572280457635,0.664437604755404,0.618339560971915,0.504419444090949,0.627954880364429,0.660277914420538,0.550428482063499,0.570714608524504,0.855946404917905,0.608288238060386,0.938369619681269,0.78677513446848,0.648326576735751,0.738697783647078,0.743536555883148,0.962572582097333,0.793408816663256,0.539141468045276,0.481822110506706,0.534092243538943,0.956659564455374,0.631435752922299,0.669938913808199,0.592283745103601,0.779266014379788,0.823650819012672,0.802717361252906,0.569865116365072,0.548973498227594,0.897102092450832
"19",2020-09-13,0.60621090478095,0.838227755323568,1.08599721752378,0.579745085595547,0.599748716978799,0.801225332745982,1.29690378426072,0.287334337467111,0.488173001127296,0.692198588113841,0.764292473717828,0.704140647390863,0.84026418338357,0.849424085415057,0.731835726887836,0.56716920364975,0.758666014966289,0.978968935330795,0.619969341249436,0.652544283598654,0.887999512122661,0.688652251543504,0.664793145757565,0.558408362317522,0.627997083994043,0.82908538182703,0.6413189597232,0.443448204333443,0.519678504676928,1.05337945930322,0.63357803013054,0.917480578898509,0.715402848982792,0.639652481601342,0.721014984558519,0.932733763621548,1.07638911234397,0.821710684065845,0.531795694251302,0.585101533773567,0.710181998451846,0.860719427602749,0.669912144447561,0.674339941586462,0.538741973120029,0.699052132820764,1.2679021759693,0.708043642452056,0.51022046308352,0.415434287247491,1.17746482830964
"20",2020-09-20,0.620038115155346,0.783918880140385,0.810067869017065,0.642982924409323,0.637536882699183,0.84253845306713,1.12438307248388,0.387132538970485,0.578554924942593,0.675834487672567,0.570321200963325,0.758385271928102,0.841933335624539,0.74305795241561,0.700760553086445,0.618723076578234,0.78481261430951,0.860786883261462,0.628505835907307,0.793776222698831,1.07806242133962,0.696523516593389,0.764726825630798,0.550614905555023,0.777674571393076,0.885363009625191,0.723806575852221,0.526439911062753,0.572175449518747,0.942729452901002,0.796381623430349,0.998373819676789,0.785791568486058,0.730409072936357,0.709763128145566,0.839359388122532,1.24169129441579,0.798299930422906,0.468059819918181,0.563739673871902,0.664068688137069,0.673872055415588,0.588435120147579,0.68667255588776,0.738490860582745,0.709055350646742,0.945702622523976,0.810612288186027,0.482356161976886,0.634927864302598,1.04770776828357
"21",2020-09-27,0.623493535833566,0.693461838085597,0.452256404942041,0.728684293778657,0.674896949951998,0.889541339814135,0.861619090205388,0.519103811776399,0.70827941779686,0.649602476054924,0.321370227643567,0.816224103430566,0.828155872402319,0.619039504028914,0.650834964145538,0.696423818796494,0.824728726951404,0.726030167106645,0.6464544857878,0.955093568617334,1.37307913824717,0.70152666397061,0.881256861982543,0.551511072441172,0.931702033374766,0.917498491812612,0.823201953785636,0.641093615201956,0.641927902475464,0.780732269700868,0.982104183601767,1.09623077404858,0.87980712215415,0.837737445349609,0.69958309551188,0.698889748750613,1.41557441845847,0.766270406605714,0.394925595495203,0.521604266775484,0.580921533617679,0.471873477339338,0.486965859876722,0.70032710127623,0.980454857953177,0.734094751703554,0.495761250678329,0.946054661342468,0.459788586232739,0.913260239363574,0.849597408943354
"22",2020-10-04,0.659186961917943,0.769589980517625,0.588836120929596,0.741984472342549,0.767691856319328,0.750412165020419,0.752198899238844,0.589838790376421,0.809775126437678,0.610767854767513,0.373904189780829,0.794926494999782,0.792719014002693,0.681006896533093,0.635427841418418,0.970648370862894,1.25215987233323,0.631076564038698,0.697639256390557,0.786856879478795,1.98428721406367,0.936581479397357,0.723025893931782,0.632128470560425,0.843123436030039,0.899188541638278,0.811102600136736,0.606109318930722,0.744713880632439,0.722770395389233,0.938310460772996,0.872913434261634,0.778909306127167,0.690222499832583,0.75330079444218,0.936284562217051,1.24694892712465,0.732724324537715,0.39229599765512,0.659081483720029,0.52749139856472,0.614086781010947,0.66465653082674,0.734295499034232,0.950893964841488,0.714737100763023,0.625110429479961,0.845411147003394,0.454250506247705,0.792709145004744,0.693707400671907
"23",2020-10-11,0.700253388903347,0.873482320364122,0.807814366927581,0.7432177857722,0.869725902539077,0.580260979969916,0.66833600682429,0.650367719942128,0.906566037709589,0.569832798535141,0.476685641160928,0.760439479913458,0.753672256406833,0.77397192918575,0.625773796393596,1.27762689123732,1.74417685650505,0.542756813151896,0.754363380447025,0.563694517830748,2.64819384969832,1.20997823949903,0.51900142514727,0.726032740551864,0.714110495464244,0.872471019403652,0.780420791224117,0.546185355924414,0.85300544632279,0.682147739225681,0.856264024110859,0.596067045448238,0.645525928484338,0.500233667993843,0.817668115299812,1.23665678448988,1.02123866656142,0.698925482761249,0.401417170912187,0.826494138004734,0.479014100089499,0.813668731640533,0.888873856980236,0.771649538853822,0.876078923316113,0.687979941156268,0.851008033389473,0.705419984748402,0.451550675555856,0.605677472409279,0.544854117578589
"24",2020-10-18,0.676410883015526,0.719124617497625,0.732902677633027,0.830526351754978,0.922302800751706,0.659604444073427,0.699572469646261,0.688391848634102,0.793023702053291,0.708755532227195,0.551097414579904,0.785887653281303,0.91403883290886,0.750746842486433,0.725859981815764,1.12869078125181,1.44221838072578,0.540897712623443,0.772728042875128,0.813477151419239,2.06745902439443,0.956488971391791,0.521407171703355,0.792460040778124,0.573997236155883,0.826207905665173,0.687551629405918,0.519116704004771,0.687058912170895,0.824179201220056,0.80394096714495,0.667571736144417,0.827315904847077,0.655946773866201,0.691211218954435,1.0319238630757,0.958492111553613,0.799337693555887,0.601198976471048,0.827325872184667,0.412648340080471,0.971987355409495,0.78307018577534,0.771082276658376,0.779947610184916,0.747430305706665,0.952890174925129,0.722392598905541,0.567115779223397,0.620535242235778,0.491245756486223
"25",2020-10-25,0.641750221648835,0.521725240845629,0.609009332456382,0.932180793163278,0.966636840963149,0.780530349702608,0.749992158340985,0.722665177180454,0.644425825242292,0.877654564239988,0.620780908338693,0.821325024724843,1.10764096509387,0.708156735895119,0.844236205645764,0.903768899539643,1.00793066162134,0.553448720488049,0.784699461698504,1.14208395088049,1.27928395560078,0.615185365249738,0.558217954149541,0.854307846043522,0.432033923723761,0.776687193342719,0.584317908770122,0.497523937266239,0.475406028045292,0.996653016240752,0.756571806795079,0.797134940092191,1.06163477354408,0.869276869357076,0.532950286408558,0.743006751047015,0.922906174138377,0.922118413112376,0.832757554080207,0.800394119680472,0.343301169815809,1.12342875803502,0.622263015010712,0.764194797460423,0.680263585119415,0.82124859094992,1.03410307273181,0.765525842464703,0.702391705284168,0.669041252465938,0.453511549060683
"26",2020-11-01,0.640936739086054,0.739751404094881,0.721628266178686,1.04919743035299,0.995888030196095,0.896326358618211,0.820255875475975,1.1624477336976,0.758741584871595,0.875562348457627,1.54091528689566,1.36155261202008,1.26562532443658,0.683724010801108,0.952119199841981,1.28555526058011,0.988726605620239,0.810430945560354,0.901055703972313,0.920924267237129,1.13987797981703,0.712350936950456,0.869262192648025,1.12969101939409,1.0112453364177,1.21702114798943,1.28611016504805,0.498438566198792,0.714691247791374,0.805370241608854,0.832318363040109,0.989232401622004,1.03588617368664,0.850965306530422,0.793100919731275,1.29373720522722,0.961872205599132,1.11825662282781,0.874588168005415,1.16038747513294,0.62734680361209,0.931130794440674,0.881592101397498,0.887988595281046,0.828399390233702,0.815659935712802,1.92272711312815,0.872865010630496,1.10424588440532,0.611951564138245,0.422427094224506
"27",2020-11-08,0.64576445299059,1.02701515732767,0.873665913050815,1.16877443350627,1.02262541093263,1.01126738474822,0.893826930684342,1.66981516154322,0.916876283907614,0.844971591376075,2.60279147958566,1.98591190195727,1.41767338830558,0.662317515956647,1.05825332243257,1.76845966207935,1.03870316013636,1.10815170683394,1.03480941682119,0.608136836409671,1.1086001862016,0.882594704958303,1.22601200715523,1.44066342075885,1.71065253663265,1.738997547131,2.12207341747827,0.503104427743194,1.02913281818274,0.553461368701524,0.928584205384289,1.19175223941549,0.966792995736804,0.794046800650846,1.12298681403209,1.98440892044225,1.01326356520589,1.32662108090306,0.884797454649966,1.58486834857819,0.970291238085194,0.68154293647635,1.21094389730952,1.0335626059381,1.01783850037795,0.796836790395622,2.94591967728943,0.990905166230728,1.55052977236986,0.537262592717577,0.392450931486556
"28",2020-11-15,0.992589306489289,1.05819742739985,0.765004258709833,1.18647009683386,1.07716676872813,1.20645965879427,0.792932322698787,1.31745745569115,1.01650626250523,0.94354326501803,1.86181866275552,1.58277560937968,1.09554351276498,0.739574003013849,0.917840108948265,1.38326426425365,0.914370909660221,0.923860927662665,0.926444619803182,0.671304247752373,0.981692886125384,0.863971921063254,1.35008393186396,1.18327489017492,1.3669004471652,1.49352572383831,1.68125231921397,0.803945806609564,1.01905721544146,0.659518697775288,0.975289092197267,1.08869205003474,1.20620359380342,0.84360926023403,1.39209102354489,1.66797489066276,0.956495340690751,1.15434715478009,0.904471071966896,1.22976291768945,0.970295492571329,0.838305313649097,1.15972170484507,1.02226779074659,1.09055884915174,0.770915946774778,2.20367689284216,0.916826355270168,1.18291650836375,0.954284459318808,0.819953431294917
"29",2020-11-22,1.39641368325368,1.04669945027858,0.612892720833333,1.18718553685716,1.13634212270012,1.41502714082632,0.662960104180912,0.821812227556137,1.1063854543631,1.06364201044724,0.820371011005359,1.00839005304962,0.69438398065611,0.833274320387996,0.736335672784813,0.853385566540461,0.760987191685369,0.659234891750578,0.777726737807355,0.797130799456769,0.838847334972376,0.813871378517723,1.43537620827294,0.831159537599547,0.849288476084026,1.12014586347325,1.02763382916726,1.15414977169626,0.954895417178087,0.825237060512568,1.01373381975504,0.934701856124941,1.49703148787277,0.910918547394341,1.65106495225969,1.18368990338419,0.88170051882197,0.918633497957412,0.925722077729222,0.744726436078384,0.91314305039297,1.06279273001136,1.04507051431787,0.98482817124698,1.14382607103045,0.743812153436658,1.16719488362681,0.810727716549475,0.679653719029194,1.45325813225702,1.323702374861
"30",2020-11-29,1.38730440076831,0.794032392650789,0.728039233553634,1.0697061936572,1.01453267324472,1.25767367243146,0.765536017418547,0.865764679767431,1.29332437900794,0.983706023240231,0.53942956492942,0.954810580424957,0.827240609735757,0.802535711812761,0.994341100178458,0.778370287109966,0.69540542433068,0.976366291792473,0.765302327557178,0.845925816289955,0.959358083191334,0.882380560543076,1.25501005488847,0.723775139349513,0.677153858908091,1.03867429102584,0.735479612777213,1.06349619069791,0.998622750794619,1.37997439413241,1.05155869424518,0.820989965269311,1.27030565882975,1.02026652469117,1.53947556736881,0.898258968672897,0.811046637354161,1.09151383231327,1.09041956141156,0.523537314748432,0.64384039835394,1.2311164035519,1.05313723766838,0.965239965611151,0.932906466905794,0.768914517802811,0.990064475719348,0.955800161381291,0.771579820323703,1.62370312489441,1.56846988663069
"31",2020-12-06,1.30937284174132,0.501170488271909,0.887728754706735,0.932527719920025,0.86255908988475,1.03933337896545,0.906869952615434,0.99965007870311,1.49643992578394,0.870430913927191,0.385239153132518,0.988032121751188,1.04909993234682,0.751057282245962,1.32559817149828,0.779165577393254,0.644457315412685,1.39045726449337,0.775593495931276,0.881882243977939,1.12376154797229,0.97065802999691,1.03036749653841,0.657179233487035,0.562598800716362,1.00585409989804,0.503569441996614,0.899366352018717,1.06033160639114,1.99954822289934,1.0892802598907,0.713991124922709,0.95732087593467,1.13662095034408,1.36612563021033,0.645970376056145,0.741082912619848,1.33249316519889,1.27902479141389,0.346322753465333,0.339179378004798,1.39007945328883,1.08165694666519,0.948626995619284,0.677955725113911,0.80271790845301,0.956159334696539,1.14273445347186,0.962704070056388,1.73939333748165,1.77007382643432
"32",2020-12-13,1.16708874760144,0.52083962193707,0.765655595315535,0.923200280402355,0.867006955908438,1.17462168758114,0.917048565044291,1.32487309923177,1.22506388070177,0.901772803574972,0.516500584988782,1.18225400807485,1.11146580708909,0.795464719767495,1.16099194168358,0.7901842070934,0.853521199210141,1.32424953891719,1.04429717704738,0.984588976104251,1.7272425574165,0.992525547818593,0.990500115223699,0.629746739063624,0.54066642834069,0.90334094335435,0.527699220861019,0.649744221222617,0.752535524101447,1.53520693434452,1.03264427691511,0.880955713783818,0.946028330230072,0.816479650954754,1.39003791253435,0.866089541323499,0.913250495707638,1.19435369174336,1.20510713153831,0.459376048687047,0.601137230232429,1.42964001018268,0.901692243667351,0.914427532062942,0.777214232297239,0.94257388079043,1.06581006332786,1.18590853544736,0.970202507004094,1.16780669891729,1.56045829929176
