"State","hitdiffs","date_end","anxdiffs"
"IL",21,2020-10-25,-0.042590106591314
"IL",6,2020-11-01,-0.024432725094011
"IL",1,2020-11-08,-0.021406494844461
"IL",-21,2020-11-15,0.077256487057202
"IL",9,2020-11-22,0.093700317374147
"IL",-7,2020-11-29,-0.030738608575235
"IL",-6,2020-12-06,-0.0514784295667989
"IL",8,2020-12-13,0.044407437521533
"IL",-6,2020-12-20,0.0603884153695891
"IL",3,2020-12-27,0.077437376645921
"IL",4,2021-01-03,0.080278870191975
"IL",-6,2021-01-10,0.0802788701919799
"IL",-3,2021-01-17,0.0802788701919701
"IL",11,2021-01-24,-0.0933378199516
"IL",2,2021-01-31,-0.122273934975528
"IL",7,2021-02-07,-0.187098818703555
"IL",-11,2021-02-14,-0.197902965991559
"IL",-17,2021-02-21,0.338455518257486
"IL",12,2021-02-28,0.427848598965656
"IL",2,2021-03-07,-0.26176820747261
"IL",4,2021-03-14,-0.376704341878986
"IL",-6,2021-03-21,0.058486156700201
"IL",10,2021-03-28,0.131017906463399
"IN",3,2020-05-17,-0.122832780820739
"IN",-9,2020-05-24,0.324316780383883
"IN",-3,2020-05-31,0.129610139603847
"IN",0,2020-06-07,-0.214473042706933
"IN",-10,2020-06-14,-0.049123411376398
"IN",-7,2020-06-21,0.102452226838628
"IN",8,2020-06-28,-0.0434527764696589
"IN",8,2020-07-05,0.045386587399241
"IN",1,2020-07-12,0.118710072656614
"IN",1,2020-07-19,0.0924422206622399
"IN",8,2020-07-26,-0.025693867795088
"IN",0,2020-08-02,-0.0680367400414099
"IN",-14,2020-08-09,-0.06803674004141
"IN",-6,2020-08-16,-0.068036740041409
"IN",7,2020-08-23,-0.06803674004141
"IN",-6,2020-08-30,-0.06803674004141
"IN",8,2020-09-06,0.060589594596121
"IN",1,2020-09-13,0.0820273170357091
"IN",-11,2020-09-20,-0.031075173801391
"IN",4,2020-09-27,-0.049925588940907
"IN",-5,2020-10-04,-0.01540712272712
"IN",0,2020-10-11,-0.00965404502482203
"IN",7,2020-10-18,0.100086185422168
"IN",4,2020-10-25,0.11837622383
"IN",4,2020-11-01,0.107882994196217
"IN",9,2020-11-08,0.106134122590589
"IN",-11,2020-11-15,-0.140413213484305
"IN",11,2020-11-22,-0.181504436163452
"IN",2,2020-11-29,0.258005427393645
"IN",-8,2020-12-06,0.331257071319822
"IN",11,2020-12-13,-0.1646062298147
"IN",-8,2020-12-20,-0.247250113337119
"IN",5,2020-12-27,-0.098409435209273
"IN",1,2021-01-03,-0.073602655521299
"IN",-3,2021-01-10,-0.073602655521299
"IN",-3,2021-01-17,-0.0736026555212991
"IN",-5,2021-01-24,0.532241149170119
"IN",-5,2021-01-31,0.63321511661868
"IN",5,2021-02-07,-0.29907690654588
"IN",-18,2021-02-14,-0.45445891040664
"IN",-6,2021-02-21,0.00616429781163985
"IN",10,2021-02-28,0.0829348325146801
"IN",4,2021-03-07,-0.02517813972403
"IN",-3,2021-03-14,-0.0431969684304701
"IN",-3,2021-03-21,-0.17245426855116
"IN",10,2021-03-28,-0.193997151904604
"KS",0,2020-05-17,0.000714639729194944
"KS",-8,2020-05-24,-0.00535664499185295
"KS",2,2020-05-31,0.231809576920139
"KS",-4,2020-06-07,0.094488865043232
"KS",-13,2020-06-14,0.125197820874961
"KS",-3,2020-06-21,-0.190615931345071
"KS",17,2020-06-28,-0.300850367311774
"KS",9,2020-07-05,-0.0172274976307321
"KS",1,2020-07-12,0.092165349267185
"KS",-14,2020-07-19,0.211427652192196
"KS",5,2020-07-26,0.057204990390448
"KS",1,2020-08-02,-0.0234511396692051
"KS",-18,2020-08-09,-0.023451139669205
"KS",5,2020-08-16,-0.023451139669205
"KS",6,2020-08-23,-0.023451139669205
"KS",-6,2020-08-30,-0.023451139669205
"KS",10,2020-09-06,-0.0936307423614591
"KS",2,2020-09-13,-0.105327342810168
"KS",-9,2020-09-20,0.051553872928484
"KS",4,2020-09-27,0.07770074221826
"KS",-14,2020-10-04,0.2742245520664
"KS",3,2020-10-11,0.306978520374426
"KS",-3,2020-10-18,-0.14893610998551
"KS",1,2020-10-25,-0.224921881712167
"KS",3,2020-11-01,0.381786361040467
"KS",19,2020-11-08,0.48290440149924
"KS",-17,2020-11-15,-0.3851953978257
"KS",13,2020-11-22,-0.529878697713189
"KS",-2,2020-11-29,-0.075015279430495
"KS",-8,2020-12-06,0.000795290283287953
"KS",6,2020-12-13,0.011018629700146
"KS",4,2020-12-20,0.012722519602957
"KS",-1,2020-12-27,-0.013000601066486
"KS",8,2021-01-03,-0.017287787844726
"KS",-7,2021-01-10,-0.017287787844727
"KS",-14,2021-01-17,-0.0172877878447261
"KS",10,2021-01-24,0.147191147134613
"KS",-2,2021-01-31,0.174604302964505
"KS",1,2021-02-07,-0.178043247747858
"KS",-8,2021-02-14,-0.23681783953325
"KS",-5,2021-02-21,0.0203663475104641
"KS",6,2021-02-28,0.0632303786844149
"KS",-5,2021-03-07,-0.0385984783808739
"KS",5,2021-03-14,-0.0555699545584221
"KS",0,2021-03-21,0.100386207511175
"KS",-2,2021-03-28,0.126378901189441
"KY",1,2020-05-17,-0.301948776858988
"KY",-6,2020-05-24,0.138239210928033
"KY",-6,2020-05-31,0.178463264552204
"KY",8,2020-06-07,0.147841197979251
"KY",-15,2020-06-14,-0.296848234274707
"KY",-1,2020-06-21,-0.044211787495366
"KY",5,2020-06-28,0.16387493077169
"KY",1,2020-07-05,0.297619405226952
"KY",13,2020-07-12,-0.158827907242036
"KY",-11,2020-07-19,0.112456546766149
"KY",19,2020-07-26,0.0639785015094071
"KY",-1,2020-08-02,-0.0310950572708021
"KY",-19,2020-08-09,-0.031095057270802
"KY",-5,2020-08-16,-0.031095057270803
"KY",0,2020-08-23,-0.031095057270802
"KY",-4,2020-08-30,-0.0310950572708021
"KY",12,2020-09-06,-0.052845419994823
"KY",3,2020-09-13,-0.056470480448827
"KY",-11,2020-09-20,0.0261465993432209
"KY",0,2020-09-27,0.039916112641894
"KY",-2,2020-10-04,0.427431145381826
"KY",1,2020-10-11,0.49201698417182
"KY",2,2020-10-18,-0.30195847577927
"KY",10,2020-10-25,-0.43428771910444
"KY",1,2020-11-01,-0.019204056001101
"KY",2,2020-11-08,0.0499765545161212
"KY",-20,2020-11-15,-0.124332250476139
"KY",23,2020-11-22,-0.153383717974852
"KY",-1,2020-11-29,-0.065581767354689
"KY",-6,2020-12-06,-0.0509481089179949
"KY",2,2020-12-13,0.209063883797456
"KY",0,2020-12-20,0.252399215916699
"KY",2,2020-12-27,-0.0572057064279701
"KY",8,2021-01-03,-0.108806526818749
"KY",-3,2021-01-10,-0.108806526818748
"KY",-4,2021-01-17,-0.108806526818747
"KY",5,2021-01-24,-0.004708666462654
"KY",-2,2021-01-31,0.012640976930028
"KY",2,2021-02-07,0.014431652087725
"KY",-18,2021-02-14,0.014730097947342
"KY",-10,2021-02-21,0.175536262188053
"KY",19,2021-02-28,0.2023372895615
"KY",7,2021-03-07,-0.151079460408414
"KY",-9,2021-03-14,-0.209982252070073
"KY",-12,2021-03-21,0.119491557242039
"KY",2,2021-03-28,0.174403858794058
"LA",1,2020-05-17,-0.135594998081231
"LA",-5,2020-05-24,0.303209243929245
"LA",0,2020-05-31,0.073675593711981
"LA",-9,2020-06-07,-0.281908396677762
"LA",-3,2020-06-14,-0.048092679037981
"LA",7,2020-06-21,0.429068163833002
"LA",16,2020-06-28,0.065852374226121
"LA",5,2020-07-05,-0.283338573300011
"LA",2,2020-07-12,-0.066051165269851
"LA",-10,2020-07-19,0.0478513373405151
"LA",5,2020-07-26,0.060391292832936
"LA",-1,2020-08-02,0.064864491988693
"LA",-15,2020-08-09,0.0648644919886929
"LA",-6,2020-08-16,0.064864491988693
"LA",-2,2020-08-23,0.064864491988693
"LA",-7,2020-08-30,0.0648644919886969
"LA",12,2020-09-06,-0.00679141619284496
"LA",0,2020-09-13,-0.01873406755643
"LA",-10,2020-09-20,-0.118182052069333
"LA",2,2020-09-27,-0.134756716154817
"LA",-1,2020-10-04,-0.094953603067947
"LA",-3,2020-10-11,-0.0883197508868021
"LA",1,2020-10-18,-0.00185910052845295
"LA",2,2020-10-25,0.0125510078646061
"LA",-6,2020-11-01,0.256982225072305
"LA",4,2020-11-08,0.297720761273586
"LA",-2,2020-11-15,-0.184290779171275
"LA",9,2020-11-22,-0.264626035912087
"LA",11,2020-11-29,0.317131400041895
"LA",-8,2020-12-06,0.414090972700897
"LA",11,2020-12-13,-0.0662077255761799
"LA",-4,2020-12-20,-0.14625750862235
"LA",5,2020-12-27,-0.13806401224529
"LA",12,2021-01-03,-0.136698429515774
"LA",0,2021-01-10,-0.136698429515779
"LA",-11,2021-01-17,-0.136698429515778
"LA",1,2021-01-24,-0.089061906824612
"LA",-2,2021-01-31,-0.081122486376084
"LA",5,2021-02-07,0.040945977261773
"LA",-13,2021-02-14,0.061290721201415
"LA",-17,2021-02-21,0.375045565439106
"LA",13,2021-02-28,0.427338039478723
"LA",-2,2021-03-07,0.0173552256352698
"LA",10,2021-03-14,-0.0509752433386299
"LA",-17,2021-03-21,-0.419659791215042
"LA",7,2021-03-28,-0.481107215861105
"MA",3,2020-05-17,-0.278169230311163
"MA",-2,2020-05-24,-0.28936524394209
"MA",-10,2020-05-31,0.00822936117264994
"MA",2,2020-06-07,0.00402616455180704
"MA",-12,2020-06-14,-0.044150392593399
"MA",-11,2020-06-21,0.226464377062496
"MA",5,2020-06-28,0.0710648906685091
"MA",6,2020-07-05,-0.146065610383731
"MA",-1,2020-07-12,0.362544644132517
"MA",-6,2020-07-19,-0.305596355033572
"MA",12,2020-07-26,-0.162530161176731
"MA",9,2020-08-02,0.037005340506025
"MA",-11,2020-08-09,0.037005340506026
"MA",-2,2020-08-16,0.037005340506025
"MA",1,2020-08-23,0.037005340506025
"MA",-6,2020-08-30,0.037005340506026
"MA",12,2020-09-06,-0.035801897080163
"MA",14,2020-09-13,-0.047936436677861
"MA",-16,2020-09-20,0.00853649465787099
"MA",1,2020-09-27,0.0179486498804929
"MA",2,2020-10-04,0.0511847706027571
"MA",-6,2020-10-11,0.056724124056468
"MA",-4,2020-10-18,0.018364662428103
"MA",11,2020-10-25,0.011971418823376
"MA",1,2020-11-01,0.116356242273809
"MA",3,2020-11-08,0.133753712848877
"MA",-27,2020-11-15,-0.108364797018008
"MA",16,2020-11-22,-0.148717881995827
"MA",11,2020-11-29,-0.012424410250177
"MA",2,2020-12-06,0.010291168374098
"MA",14,2020-12-13,0.268703681116104
"MA",-11,2020-12-20,0.31177243323977
"MA",9,2020-12-27,-0.08788299659929
"MA",5,2021-01-03,-0.15449223490579
"MA",-4,2021-01-10,-0.1544922349058
"MA",-16,2021-01-17,-0.154492234905795
"MA",3,2021-01-24,0.040551117331779
"MA",16,2021-01-31,0.073058342704708
"MA",-10,2021-02-07,0.176855106883428
"MA",-8,2021-02-14,0.19415456757987
"MA",23,2021-02-21,-0.18540309110602
"MA",0,2021-02-28,-0.248662700887011
"MA",-9,2021-03-07,-0.092688274705932
"MA",1,2021-03-14,-0.0666925370090851
"MA",-13,2021-03-21,-0.032405671200032
"MA",20,2021-03-28,-0.02669119356519
"MD",-3,2020-05-17,-0.186602639915999
"MD",2,2020-05-24,-0.145222853905142
"MD",-2,2020-05-31,0.238176610957722
"MD",-1,2020-06-07,-0.237123220364557
"MD",-12,2020-06-14,0.766498258714584
"MD",-13,2020-06-21,-0.16396917917283
"MD",10,2020-06-28,-0.363375478778371
"MD",3,2020-07-05,0.09282163859218
"MD",3,2020-07-12,0.072180712023671
"MD",-4,2020-07-19,0.0124705413815319
"MD",11,2020-07-26,-0.0340980428322389
"MD",11,2020-08-02,-0.052370869486119
"MD",-25,2020-08-09,-0.05237086948612
"MD",-2,2020-08-16,-0.052370869486119
"MD",2,2020-08-23,-0.0523708694861199
"MD",-6,2020-08-30,-0.05237086948612
"MD",5,2020-09-06,0.0102780170936
"MD",7,2020-09-13,0.020719498190219
"MD",-7,2020-09-20,0.141231939100177
"MD",2,2020-09-27,0.161317345918503
"MD",-6,2020-10-04,-0.168236689138539
"MD",0,2020-10-11,-0.223162361648047
"MD",-6,2020-10-18,0.249782633588491
"MD",3,2020-10-25,0.328606799461251
"MD",2,2020-11-01,-0.221159683643361
"MD",7,2020-11-08,-0.312787430827458
"MD",-5,2020-11-15,0.063167411342702
"MD",14,2020-11-22,0.125826551704396
"MD",7,2020-11-29,0.048795016833186
"MD",-9,2020-12-06,0.035956427687984
"MD",17,2020-12-13,0.102706732126312
"MD",-16,2020-12-20,0.113831782866029
"MD",6,2020-12-27,-0.106189602636987
"MD",11,2021-01-03,-0.142859833554162
"MD",-5,2021-01-10,-0.142859833554162
"MD",0,2021-01-17,-0.142859833554161
"MD",4,2021-01-24,0.307418849203269
"MD",-1,2021-01-31,0.382465296329513
"MD",3,2021-02-07,-0.18043138514345
"MD",-4,2021-02-14,-0.274247498722281
"MD",-12,2021-02-21,0.134035445124886
"MD",11,2021-02-28,0.202082602432745
"MD",-2,2021-03-07,0.22096165106291
"MD",5,2021-03-14,0.22410815916793
"MD",-11,2021-03-21,-0.481924149559
"MD",7,2021-03-28,-0.599596201013478
"ME",9,2020-05-17,-0.130670557451265
"ME",-8,2020-05-24,-0.284845100616964
"ME",-1,2020-05-31,-0.041250864664047
"ME",2,2020-06-07,0.16413983762881
"ME",-15,2020-06-14,0.355642292573829
"ME",-10,2020-06-21,-0.218685556338261
"ME",4,2020-06-28,0.490515616523001
"ME",9,2020-07-05,-0.27823722987731
"ME",-7,2020-07-12,-0.578467493985618
"ME",-4,2020-07-19,0.838288357422148
"ME",10,2020-07-26,0.39876862161844
"ME",1,2020-08-02,0.00660629045063987
"ME",-16,2020-08-09,0.0066062904506401
"ME",0,2020-08-16,0.00660629045064987
"ME",10,2020-08-23,0.0066062904506401
"ME",-4,2020-08-30,0.00660629045065009
"ME",14,2020-09-06,-0.3759076187299
"ME",11,2020-09-13,-0.439659936926649
"ME",-17,2020-09-20,0.190062909216959
"ME",0,2020-09-27,0.29501671690755
"ME",-4,2020-10-04,0.6112080758165
"ME",1,2020-10-11,0.66390663563465
"ME",-4,2020-10-18,-0.58073482530389
"ME",-1,2020-10-25,-0.78817506879365
"ME",16,2020-11-01,-0.13940597578375
"ME",11,2020-11-08,-0.03127779361543
"ME",-21,2020-11-15,-0.126907300076216
"ME",11,2020-11-22,-0.142845551153008
"ME",9,2020-11-29,0.120510748218958
"ME",-10,2020-12-06,0.164403464780956
"ME",16,2020-12-13,0.60348100944421
"ME",-13,2020-12-20,0.67666060022142
"ME",1,2020-12-27,-0.10198183566936
"ME",9,2021-01-03,-0.23175557498448
"ME",0,2021-01-10,-0.23175557498449
"ME",-15,2021-01-17,-0.23175557498448
"ME",14,2021-01-24,-0.50236087466509
"ME",-3,2021-01-31,-0.547461757945185
"ME",-6,2021-02-07,0.189675659800139
"ME",-1,2021-02-14,0.312531896091026
"ME",-21,2021-02-21,-0.0892846070124779
"ME",17,2021-02-28,-0.156254024196395
"ME",14,2021-03-07,0.296867578865163
"ME",3,2021-03-14,0.3723878460421
"ME",-21,2021-03-21,-0.16210671197957
"ME",12,2021-03-28,-0.25118913831651
"MI",-2,2020-05-17,-0.16318895272172
"MI",-7,2020-05-24,-0.139074906769675
"MI",-4,2020-05-31,0.0564555674234609
"MI",-3,2020-06-07,-0.154273768396384
"MI",-12,2020-06-14,0.161044541653408
"MI",-5,2020-06-21,0.00967521050784004
"MI",10,2020-06-28,0.00383287134364696
"MI",7,2020-07-05,0.103076140357664
"MI",2,2020-07-12,0.151461267235911
"MI",-9,2020-07-19,-0.169842934737607
"MI",9,2020-07-26,-0.089628209695099
"MI",5,2020-08-02,-0.00432188086778496
"MI",-17,2020-08-09,-0.00432188086778507
"MI",-4,2020-08-16,-0.00432188086778595
"MI",1,2020-08-23,-0.00432188086778496
"MI",-2,2020-08-30,-0.00432188086778507
"MI",8,2020-09-06,0.0208797065210601
"MI",5,2020-09-13,0.0250799710858689
"MI",-10,2020-09-20,0.007871265049885
"MI",6,2020-09-27,0.00500314737722107
"MI",-4,2020-10-04,0.235054815426747
"MI",-5,2020-10-11,0.273396760101673
"MI",4,2020-10-18,-0.253489268107239
"MI",8,2020-10-25,-0.341303606142053
"MI",8,2020-11-01,0.097165571700718
"MI",10,2020-11-08,0.170243768007847
"MI",-18,2020-11-15,-0.0186227838950489
"MI",7,2020-11-22,-0.0501005425455311
"MI",0,2020-11-29,0.0685091820253531
"MI",-9,2020-12-06,0.088277469453834
"MI",8,2020-12-13,0.0218675178216831
"MI",-7,2020-12-20,0.0107991925496569
"MI",3,2020-12-27,0.13692822885116
"MI",2,2021-01-03,0.15794973490142
"MI",0,2021-01-10,0.15794973490141
"MI",-5,2021-01-17,0.15794973490141
"MI",2,2021-01-24,-0.29016901712445
"MI",-2,2021-01-31,-0.364855475795421
"MI",4,2021-02-07,0.142576066361781
"MI",-8,2021-02-14,0.22714799005464
"MI",-12,2021-02-21,-0.22429337743783
"MI",8,2021-02-28,-0.299533605353254
"MI",6,2021-03-07,-0.00996212374976901
"MI",10,2021-03-14,0.03829978985081
"MI",-2,2021-03-21,0.134628289628757
"MI",20,2021-03-28,0.150683039591746
"MN",0,2020-05-17,-0.0524219926631899
"MN",-4,2020-05-24,0.141286993192056
"MN",-21,2020-05-31,-0.151432594587465
"MN",11,2020-06-07,0.00944905388836292
"MN",-20,2020-06-14,0.526462459970374
"MN",-9,2020-06-21,-0.347866511407489
"MN",8,2020-06-28,0.110929082030566
"MN",2,2020-07-05,0.045084868298534
"MN",4,2020-07-12,-0.103407892366261
"MN",-4,2020-07-19,0.20335895571009
"MN",8,2020-07-26,0.03988123812556
"MN",20,2020-08-02,-0.07346987933162
"MN",-31,2020-08-09,-0.073469879331619
"MN",-5,2020-08-16,-0.073469879331619
"MN",3,2020-08-23,-0.073469879331619
"MN",1,2020-08-30,-0.0734698793316191
"MN",6,2020-09-06,-0.0101909476169499
"MN",11,2020-09-13,0.000355541002160953
"MN",-12,2020-09-20,0.099933679873233
"MN",12,2020-09-27,0.116530036351745
"MN",-7,2020-10-04,-0.158230968050761
"MN",-3,2020-10-11,-0.204024468784512
"MN",-5,2020-10-18,0.00240574655608505
"MN",10,2020-10-25,0.036810782446186
"MN",5,2020-11-01,0.311044238498484
"MN",20,2020-11-08,0.356749814507205
"MN",-20,2020-11-15,0.12407192470873
"MN",17,2020-11-22,0.0852922764089801
"MN",-5,2020-11-29,-0.18036615338447
"MN",-17,2020-12-06,-0.22464255835006
"MN",5,2020-12-13,-0.039867381314711
"MN",-6,2020-12-20,-0.00907151847548993
"MN",-3,2020-12-27,-0.009595151173169
"MN",4,2021-01-03,-0.00968242328944902
"MN",-8,2021-01-10,-0.00968242328945002
"MN",-8,2021-01-17,-0.00968242328944902
"MN",6,2021-01-24,0.188843424469228
"MN",6,2021-01-31,0.22193106576233
"MN",-1,2021-02-07,-0.28205778138652
"MN",0,2021-02-14,-0.366055922577994
"MN",-14,2021-02-21,-0.0769829376415461
"MN",9,2021-02-28,-0.028804106818804
"MN",-5,2021-03-07,-0.0525950548815329
"MN",16,2021-03-14,-0.056560212891989
"MN",-10,2021-03-21,0.139512270503514
"MN",16,2021-03-28,0.172191017736099
"MO",4,2020-05-17,0.367633897925899
"MO",-5,2020-05-24,-0.145171720557
"MO",2,2020-05-31,-0.100437884948932
"MO",-5,2020-06-07,-0.231554229327014
"MO",-9,2020-06-14,0.055708009052066
"MO",-3,2020-06-21,-0.260567321961236
"MO",11,2020-06-28,-0.055452916209689
"MO",6,2020-07-05,0.274805568934259
"MO",8,2020-07-12,0.12619628757489
"MO",-10,2020-07-19,0.154534303487408
"MO",8,2020-07-26,0.01195380209047
"MO",4,2020-08-02,-0.063560119409273
"MO",-22,2020-08-09,-0.063560119409274
"MO",-3,2020-08-16,-0.0635601194092731
"MO",5,2020-08-23,-0.063560119409273
"MO",-1,2020-08-30,-0.063560119409273
"MO",11,2020-09-06,-0.060449615905091
"MO",4,2020-09-13,-0.059931198654393
"MO",-10,2020-09-20,-0.00779345676249898
"MO",1,2020-09-27,0.000896166886149019
"MO",-8,2020-10-04,0.0806173981192529
"MO",0,2020-10-11,0.093904269991439
"MO",0,2020-10-18,0.0664273002262601
"MO",2,2020-10-25,0.0618478052653979
"MO",1,2020-11-01,0.275383173350568
"MO",9,2020-11-08,0.31097240136476
"MO",-11,2020-11-15,-0.25738853058393
"MO",10,2020-11-22,-0.352115352575373
"MO",-3,2020-11-29,-0.107384398250034
"MO",-7,2020-12-06,-0.066595905862478
"MO",13,2020-12-13,-0.027432494423411
"MO",-8,2020-12-20,-0.020905259183566
"MO",8,2020-12-27,-0.026538396753194
"MO",0,2021-01-03,-0.027477253014798
"MO",-8,2021-01-10,-0.027477253014799
"MO",-4,2021-01-17,-0.027477253014798
"MO",9,2021-01-24,0.119350782941102
"MO",-5,2021-01-31,0.143822122267086
"MO",10,2021-02-07,0.0370043847208721
"MO",-16,2021-02-14,0.019201428463172
"MO",-11,2021-02-21,0.223656888498209
"MO",17,2021-02-28,0.25773279850405
"MO",-6,2021-03-07,-0.18103189405557
"MO",4,2021-03-14,-0.254159342815495
"MO",-2,2021-03-21,-0.169121708338368
"MO",-3,2021-03-28,-0.154948769258846
"MS",2,2020-05-17,-0.466556248627783
"MS",-7,2020-05-24,-0.111877008322472
"MS",1,2020-05-31,0.090513076257237
"MS",6,2020-06-07,-0.192128081042613
"MS",-13,2020-06-14,0.019131201735376
"MS",-5,2020-06-21,0.232304171921497
"MS",10,2020-06-28,-0.175002834602204
"MS",3,2020-07-05,0.194421064674189
"MS",8,2020-07-12,0.010683033254832
"MS",-8,2020-07-19,-0.264244439431278
"MS",8,2020-07-26,-0.0909328582797501
"MS",-2,2020-08-02,-0.00339724453601997
"MS",-10,2020-08-09,-0.00339724453601903
"MS",-8,2020-08-16,-0.00339724453601997
"MS",3,2020-08-23,-0.00339724453602003
"MS",-6,2020-08-30,-0.00339724453601897
"MS",5,2020-09-06,0.105438370697506
"MS",0,2020-09-13,0.123577639903094
"MS",-10,2020-09-20,0.149677487399033
"MS",5,2020-09-27,0.15402746198169
"MS",-2,2020-10-04,-0.088578597344727
"MS",-5,2020-10-11,-0.129012940565795
"MS",4,2020-10-18,-0.140113259308361
"MS",2,2020-10-25,-0.141963312432122
"MS",-6,2020-11-01,0.579211412693939
"MS",2,2020-11-08,0.69940720021495
"MS",-5,2020-11-15,-0.34375208946745
"MS",9,2020-11-22,-0.517611971081174
"MS",5,2020-11-29,-0.172134617175935
"MS",3,2020-12-06,-0.114555058191729
"MS",10,2020-12-13,-0.021932372375672
"MS",0,2020-12-20,-0.006495258072996
"MS",9,2020-12-27,0.107220120117263
"MS",4,2021-01-03,0.126172683148974
"MS",-2,2021-01-10,0.126172683148973
"MS",-7,2021-01-17,0.126172683148976
"MS",9,2021-01-24,-0.193003805436587
"MS",1,2021-01-31,-0.246199886867511
"MS",-1,2021-02-07,-0.054387589595701
"MS",-14,2021-02-14,-0.0224188733837339
"MS",-25,2021-02-21,0.399564465987395
"MS",18,2021-02-28,0.469895022549248
"MS",-3,2021-03-07,-0.376433110912745
"MS",-1,2021-03-14,-0.51748779982308
"MS",-5,2021-03-21,-0.170580804697388
"MS",0,2021-03-28,-0.112762972176439
"MT",-7,2020-05-17,0.244513430658249
"MT",-1,2020-05-24,0.016434693160479
"MT",8,2020-05-31,-0.236885715533549
"MT",10,2020-06-07,0.20432353496846
"MT",-19,2020-06-14,-0.00464908342074
"MT",-6,2020-06-21,-0.143172385401088
"MT",12,2020-06-28,0.307470509413759
"MT",15,2020-07-05,0.704652814630852
"MT",3,2020-07-12,0.12658464204376
"MT",0,2020-07-19,-0.709799929146391
"MT",-6,2020-07-26,-0.27814705434523
"MT",4,2020-08-02,-0.014303797386627
"MT",-32,2020-08-09,-0.014303797386628
"MT",-1,2020-08-16,-0.014303797386628
"MT",4,2020-08-23,-0.014303797386628
"MT",10,2020-08-30,-0.014303797386628
"MT",-4,2020-09-06,0.170354173055569
"MT",14,2020-09-13,0.201130501462601
"MT",-17,2020-09-20,0.056277627798161
"MT",23,2020-09-27,0.032135482187421
"MT",5,2020-10-04,-0.018309950174334
"MT",0,2020-10-11,-0.026717522234626
"MT",0,2020-10-18,-0.046263113738479
"MT",-14,2020-10-25,-0.049520712322454
"MT",4,2020-11-01,0.440333954646711
"MT",-5,2020-11-08,0.52197639914157
"MT",-17,2020-11-15,-0.24547182329269
"MT",9,2020-11-22,-0.37337986036506
"MT",-5,2020-11-29,-0.08147157244741
"MT",2,2020-12-06,-0.0328201911277999
"MT",7,2020-12-13,-0.10251315654369
"MT",-12,2020-12-20,-0.114128650779674
"MT",-2,2020-12-27,-0.0227677979373669
"MT",11,2021-01-03,-0.00754098913031498
"MT",-9,2021-01-10,-0.00754098913031609
"MT",-14,2021-01-17,-0.00754098913031498
"MT",11,2021-01-24,0.305102542282187
"MT",-5,2021-01-31,0.35720979751761
"MT",0,2021-02-07,-0.25883664249889
"MT",-11,2021-02-14,-0.361511049168309
"MT",-7,2021-02-21,-0.110157441863992
"MT",5,2021-02-28,-0.068265173979939
"MT",3,2021-03-07,0.267204072458947
"MT",2,2021-03-14,0.323115613532093
"MT",-2,2021-03-21,-0.15727879070458
"MT",12,2021-03-28,-0.237344524744036
"NC",2,2020-05-17,0.407057178491266
"NC",-4,2020-05-24,0.0297108026424401
"NC",3,2020-05-31,-0.109190482047386
"NC",-2,2020-06-07,-0.155175316204821
"NC",-6,2020-06-14,0.18413679688543
"NC",-4,2020-06-21,-0.03044510495138
"NC",11,2020-06-28,0.246243389557597
"NC",-1,2020-07-05,-0.132214375595151
"NC",0,2020-07-12,-0.103119309321175
"NC",-4,2020-07-19,-0.131270418922976
"NC",-1,2020-07-26,-0.044812298298695
"NC",3,2020-08-02,0.010145335561706
"NC",-15,2020-08-09,0.0101453355617069
"NC",2,2020-08-16,0.010145335561706
"NC",-1,2020-08-23,0.0101453355617059
"NC",-3,2020-08-30,0.010145335561707
"NC",6,2020-09-06,-0.014801198946047
"NC",2,2020-09-13,-0.018958954697338
"NC",-6,2020-09-20,0.082487616129021
"NC",2,2020-09-27,0.099395377933415
"NC",-1,2020-10-04,-0.0120993536489
"NC",-1,2020-10-11,-0.030681808912619
"NC",-3,2020-10-18,-0.092869161818199
"NC",6,2020-10-25,-0.103233720635796
"NC",-4,2020-11-01,0.701792256277928
"NC",-2,2020-11-08,0.83596325243022
"NC",-9,2020-11-15,-0.4408210982643
"NC",14,2020-11-22,-0.65361849004671
"NC",12,2020-11-29,-0.292154216390047
"NC",-5,2020-12-06,-0.231910170780599
"NC",17,2020-12-13,0.0241297788644049
"NC",-5,2020-12-20,0.066803103805238
"NC",9,2020-12-27,0.090093080443457
"NC",7,2021-01-03,0.093974743216493
"NC",-5,2021-01-10,0.093974743216494
"NC",-4,2021-01-17,0.093974743216493
"NC",-3,2021-01-24,0.135700389611846
"NC",-8,2021-01-31,0.14265466401107
"NC",2,2021-02-07,-0.16513818616303
"NC",-6,2021-02-14,-0.216436994525386
"NC",-14,2021-02-21,0.247842291838336
"NC",9,2021-02-28,0.32522217289895
"NC",3,2021-03-07,-0.26399402118351
"NC",4,2021-03-14,-0.36219672019725
"NC",-4,2021-03-21,-0.00253267100769794
"NC",0,2021-03-28,0.0574113371905619
"ND",2,2020-05-17,-0.0782172806330299
"ND",2,2020-05-24,-0.049047768315709
"ND",-8,2020-05-31,-0.237453544200189
"ND",5,2020-06-07,0.059316413805279
"ND",-25,2020-06-14,1.19197154455501
"ND",1,2020-06-21,-0.745098687247395
"ND",-2,2020-06-28,-0.439818612300491
"ND",16,2020-07-05,0.062396752169986
"ND",9,2020-07-12,0.466672297237444
