"","State","EndofWeek","Cases","LogRatio"
"2426","PA",2021-02-28,2592.14285714286,-0.0237983295540869
"2427","PA",2021-03-07,2428.71428571429,-0.0651228748094418
"2428","PA",2021-03-14,2509.57142857143,0.032749976175654
"2429","PA",2021-03-21,2949.57142857143,0.161547888371496
"2430","PA",2021-03-28,3641.14285714286,0.210637722764951
"2431","PA",2021-04-04,4333.85714285714,0.174160336496635
"2432","PA",2021-04-11,3872,-0.112686771194683
"2433","RI",2020-01-26,0,NA
"2434","RI",2020-02-02,0,NA
"2435","RI",2020-02-09,0,NA
"2436","RI",2020-02-16,0,NA
"2437","RI",2020-02-23,0,NA
"2438","RI",2020-03-01,0.142857142857143,NA
"2439","RI",2020-03-08,0.285714285714286,0.693147180559945
"2440","RI",2020-03-15,2.57142857142857,2.19722457733622
"2441","RI",2020-03-22,13.7142857142857,1.67397643357167
"2442","RI",2020-03-29,44.4285714285714,1.1754447207114
"2443","RI",2020-04-05,105,0.860077587033602
"2444","RI",2020-04-12,285.571428571429,1.00053183528756
"2445","RI",2020-04-19,295.142857142857,0.032967315179184
"2446","RI",2020-04-26,367,0.2179023474303
"2447","RI",2020-05-03,274.571428571429,-0.290150407579646
"2448","RI",2020-05-10,267.714285714286,-0.0252911267318702
"2449","RI",2020-05-17,203.142857142857,-0.276010852435181
"2450","RI",2020-05-24,155.571428571429,-0.266804487430226
"2451","RI",2020-05-31,120.285714285714,-0.257235108690634
"2452","RI",2020-06-07,87.4285714285714,-0.319047731730001
"2453","RI",2020-06-14,65.2857142857143,-0.292048891618121
"2454","RI",2020-06-21,53,-0.20848132828677
"2455","RI",2020-06-28,49.2857142857143,-0.0726576455760754
"2456","RI",2020-07-05,42.4285714285714,-0.14981227822866
"2457","RI",2020-07-12,49.8571428571429,0.161339783399727
"2458","RI",2020-07-19,76,0.421571567139217
"2459","RI",2020-07-26,89.5714285714286,0.164303051291276
"2460","RI",2020-08-02,99.5714285714286,0.105838870127603
"2461","RI",2020-08-09,98.1428571428571,-0.0144511185381746
"2462","RI",2020-08-16,93,-0.0538246500137801
"2463","RI",2020-08-23,100.857142857143,0.0811055952846729
"2464","RI",2020-08-30,78,-0.256996261748337
"2465","RI",2020-09-06,73.1428571428571,-0.0642943507053973
"2466","RI",2020-09-13,82.1428571428571,0.116045415757843
"2467","RI",2020-09-20,110.857142857143,0.299782479385868
"2468","RI",2020-09-27,111,0.00128783018442869
"2469","RI",2020-10-04,153.857142857143,0.326494326788741
"2470","RI",2020-10-11,191.285714285714,0.217743668534784
"2471","RI",2020-10-18,236.142857142857,0.210668752129852
"2472","RI",2020-10-25,381.285714285714,0.4791120515835
"2473","RI",2020-11-01,433.285714285714,0.127848358284057
"2474","RI",2020-11-08,555.285714285714,0.248085423163642
"2475","RI",2020-11-15,849.428571428571,0.42508107270582
"2476","RI",2020-11-22,944.428571428571,0.106016203775535
"2477","RI",2020-11-29,900.571428571429,-0.0475505757958631
"2478","RI",2020-12-06,1324.42857142857,0.385706896069267
"2479","RI",2020-12-13,1137.28571428571,-0.152336628518404
"2480","RI",2020-12-20,879.714285714286,-0.256802570604133
"2481","RI",2020-12-27,779,-0.121586133558384
"2482","RI",2021-01-03,1007.42857142857,0.257145348591699
"2483","RI",2021-01-10,1152.14285714286,0.134222447041548
"2484","RI",2021-01-17,852.142857142857,-0.301624656027293
"2485","RI",2021-01-24,719.285714285714,-0.169495529379354
"2486","RI",2021-01-31,595.714285714286,-0.188497490359816
"2487","RI",2021-02-07,432.857142857143,-0.319353416289432
"2488","RI",2021-02-14,374.857142857143,-0.143862748439435
"2489","RI",2021-02-21,320.428571428571,-0.156885615543771
"2490","RI",2021-02-28,362.714285714286,0.12395604718447
"2491","RI",2021-03-07,335.571428571429,-0.0777805970457657
"2492","RI",2021-03-14,329.428571428571,-0.0184752838299083
"2493","RI",2021-03-21,345.142857142857,0.0465988582257013
"2494","RI",2021-03-28,409,0.169756746043409
"2495","RI",2021-04-04,384.428571428571,-0.0619571543712092
"2496","RI",2021-04-11,284,-0.302783763510386
"2497","SC",2020-01-26,0,NA
"2498","SC",2020-02-02,0,NA
"2499","SC",2020-02-09,0,NA
"2500","SC",2020-02-16,0,NA
"2501","SC",2020-02-23,0,NA
"2502","SC",2020-03-01,0,NA
"2503","SC",2020-03-08,0.857142857142857,NA
"2504","SC",2020-03-15,4,1.54044504094715
"2505","SC",2020-03-22,28.7142857142857,1.97110039788387
"2506","SC",2020-03-29,84,1.07342203983955
"2507","SC",2020-04-05,184.571428571429,0.78721973644392
"2508","SC",2020-04-12,186.142857142857,0.00847789278229784
